text,intent
My physical card is not working,card_not_working
I can't seem to be able to use my card,card_not_working
Why is my physical card not working?,card_not_working
Help.  My card is broken.,card_not_working
I am unable to use my card.,card_not_working
"No transactions are being accepted, what's wrong with my card?",card_not_working
Is my card frozen?,card_not_working
My card was declined at a restaurant today and I am not sure why.,card_not_working
What do I do now that I can't use this card?,card_not_working
My card doesn't seem to work anymore,card_not_working
"Out of the blue, my card stopped working.",card_not_working
I can't seem to use my card. Can you help?,card_not_working
How do I re-order a damaged card?,card_not_working
Why is my card not working anymore?,card_not_working
I can't use my card for anything,card_not_working
What's wrong with my card? The clerk at the grocery store said it was declined.,card_not_working
What should I do if I can't use my card?,card_not_working
Can I use app to reset PIN attempts?,card_not_working
Please help.  The card won't work.,card_not_working
I wasn't able to use my card today when I went out for lunch. Wondering why that is?,card_not_working
My card doesn't seem to work.,card_not_working
Currently I can't get my card to work.,card_not_working
WHAT IS THE MAIN REASON OF THIS PROBLEM,card_not_working
How do I get my card to work?,card_not_working
What can I do to make my physical card work?,card_not_working
Can you tell me why I can't make any transactions?,card_not_working
There is something wrong with my card. Tried to use it a few times today in different places and it just didn't work. The transactions I tried to make were really small so not sure what's going on,card_not_working
Can you tell me whats going on with my card it seems to be not working?,card_not_working
How do I check security settings using the app?,card_not_working
I tried using my card at multiple vendors and now it's not working.,card_not_working
"Can you help me with my card, I think it's broke.",card_not_working
The card is non-functional.,card_not_working
I haven't been able to complete any transactions on my card today. Do you know what's wrong?,card_not_working
Today I used my card at a restaurant and it was declined. Why?,card_not_working
Did you deactivate my card it's not working anymore,card_not_working
Need help to get my card to work.,card_not_working
Why isn't my card working anymore?,card_not_working
Why won't my card work anymore?,card_not_working
Why won't the machine accept my card anymore?,card_not_working
When I was in a restaurant today my card was declined and payment wouldn't go through and I need help. Can you fix this?,card_not_working
What to do if my physical card is not working?,card_not_working
My card stopped working after multiple transactions. Why?,card_not_working
Why won't my card accept any transactions?,card_not_working
"I think my card is broken or something. I tried using it and it wouldn't go through, please help.",card_not_working
My card is broken,card_not_working
I tried to purchase airline tickets online this morning and my card information isn't working. Is there something going on with my account?,card_not_working
My card no longer works.,card_not_working
I seem to be unable to make any transactions.,card_not_working
I can't get my actual card to work,card_not_working
My card doesn't work when I use it.,card_not_working
What do I do if my card gets broken?,card_not_working
I am having problems with my physical card.,card_not_working
How can I get my card to work?,card_not_working
I need help with understanding why my card is not working.,card_not_working
Please help me!  My physical card isn't working right.,card_not_working
My card stopped working. How do I check if there is a freeze on it?,card_not_working
"I don't know what's wrong with my card, but it has not worked at multiple places today.",card_not_working
I need clarity on why my card is not working.,card_not_working
My card won't physically work.,card_not_working
What's going on? My card wont accept any transactions.,card_not_working
My card don't work.,card_not_working
My card won't work right now.,card_not_working
How can it be that my Card is not functioning anymore?,card_not_working
What's going on with my card? I've tried multiple times and it never goes through.,card_not_working
HOW LONG TO TAKE THE TIME TO SOLVE,card_not_working
What do I do if my card is not working?,card_not_working
What should I do if my physical card isn't working?,card_not_working
The card that I have isn't working. This is the physical card.,card_not_working
There was a fee charged when I paid with my card.,card_payment_fee_charged
I received a fee I should not have.,card_payment_fee_charged
Why am I being a charged for using my card?,card_payment_fee_charged
Tell me why there is a fee for a card payment.,card_payment_fee_charged
I don't understand why I'm being charged for using my card.,card_payment_fee_charged
I paid with my card so so why was I charged a transaction fee?,card_payment_fee_charged
"I shouldn't have been charged but I see a fee, why?",card_payment_fee_charged
"i made a payment with my card and was charged a fee, why would you do that",card_payment_fee_charged
A fee came along with me paying with card,card_payment_fee_charged
I had to pay a fee when buying items with my card.,card_payment_fee_charged
Why is there a fee when I thought there would be no fees?,card_payment_fee_charged
Why are there fees for using a card?,card_payment_fee_charged
I had to pay money for paying with my card.,card_payment_fee_charged
"I'm going on holiday to France for 6 weeks with my family and the cat, Fluffy.  I just purchased €10,000 from a currency exchange to ensure we don't run short but there appears to be a fee.  What is this for?",card_payment_fee_charged
What are the reasons to be charged a fee on card payments?,card_payment_fee_charged
I paid with card and was charged a fee that shouldn't be there!,card_payment_fee_charged
Why was I charged an extra fee when paying with card?,card_payment_fee_charged
I noticed a new fee on my account. I didn't know there were fees for these payments. What is the policy?,card_payment_fee_charged
I don't understand why I was charged an additional fee for this service. Can you clarify?,card_payment_fee_charged
Why is there a fee for using my card?,card_payment_fee_charged
Why was my transaction charged an extra fee when paying with my card?,card_payment_fee_charged
"Where can I find out the fee structure for my account? I have been charged fees for some transactions, but not for other ones. I can't find a pattern in these fees.",card_payment_fee_charged
"On a card payment, why is there a fee?",card_payment_fee_charged
Why did I get charged a fee for my card payment?,card_payment_fee_charged
Why are you charging me fees for using my card?,card_payment_fee_charged
What is the extra fee that showed up on my card?,card_payment_fee_charged
Why was I charged a fee for using my card,card_payment_fee_charged
Let me know when I get charged extra for payments. I saw on the app a fee I wasn't forewarned about.,card_payment_fee_charged
I was charged a fee for using my card. Can I check that in any way? It seems like there are occasions that I am charge for fees. Can you elaborate this?,card_payment_fee_charged
I got charged a service fee on my account. Can it be waived since I didn't know about it before?,card_payment_fee_charged
I think a fee was applied for paying with a card.,card_payment_fee_charged
I'm being charged for using my card!,card_payment_fee_charged
I bought something with my card and I was charged a fee,card_payment_fee_charged
I received an extra charge for using the card. Why?,card_payment_fee_charged
Can you explain why my payment was charged a fee?,card_payment_fee_charged
Is there a fee for paying by card?,card_payment_fee_charged
Who charged me a fee for paying by card?,card_payment_fee_charged
I have a fee showing from last time I used my card.,card_payment_fee_charged
Why is this fee being charged to me after using my card?,card_payment_fee_charged
"Why wasn't it obvious that you charge for payments? If you put the fees in an easy to read format, this could have been avoided.",card_payment_fee_charged
Why am I being charged fees on some transactions but not on others? What am I missing here? I cannot find where to see the fee structure on my account. Help!,card_payment_fee_charged
I payed with the card and there was an extra fee?,card_payment_fee_charged
Is it normal to be charged an extra fee when paying with my card?,card_payment_fee_charged
Why was there a fee for paying by card?,card_payment_fee_charged
How did the extra charge on my card come in effect?,card_payment_fee_charged
Please tell me why I was charged additionally when I used the card.,card_payment_fee_charged
I made a purchase with my card and I was charged a fee for using it,card_payment_fee_charged
I was made to pay a fee for making a transaction with card.,card_payment_fee_charged
"Why, when paying with the card, was I charged an extra fee?",card_payment_fee_charged
I have never been charged a card payment fee before. Why did this change?,card_payment_fee_charged
What can i pay with out  fees,card_payment_fee_charged
Why and I being charged this fee?,card_payment_fee_charged
Why was I charged a fee? I thought shopping was free?,card_payment_fee_charged
There was an extra charge when I used my card,card_payment_fee_charged
What is this fee for card payment?,card_payment_fee_charged
I saw a fee on my app from one of my payments and I wasn't sure where it came from. Is there a way you can tell me when there's an additional fee for my payments?,card_payment_fee_charged
Why was I charged for payments? You didn't warn me about additional fees.,card_payment_fee_charged
"i have used my card online before and wasn't charged, why am i charged now",card_payment_fee_charged
"I paid with my card and got charged an extra fee, what's up with that?",card_payment_fee_charged
I used my card and there was a fee,card_payment_fee_charged
"I am tired of getting charged fees, and I have no idea why, please let me know what/when you charge fees for.",card_payment_fee_charged
Why am I getting a fee on a card payment?,card_payment_fee_charged
"Hi, I am new to this. Are there any additional fees or charges that I should be aware of? I was looking through the app and I thought I saw something in regards to fee-free allowances.",card_payment_fee_charged
I noticed that i got charged extra for using the card.,card_payment_fee_charged
I paid with a card and there is an extra charge. Why?,card_payment_fee_charged
Can you explain why I am now getting charged a fee for using my card?,card_payment_fee_charged
"There are multiple instances where you added a fee to the payment, as well as some where you didn't. Do you have an outline of when a fee will be added?",card_payment_fee_charged
I have been charged a fee that I didn't know about. Why have you charged me extra for card payments?,card_payment_fee_charged
I got a fee when paying with my card,card_payment_fee_charged
why is there a fee for a payment on my card?,card_payment_fee_charged
"When using my card I was charged a fee for doing so, why?",card_payment_fee_charged
What was I charged a fee for card payment?,card_payment_fee_charged
What is this extra fee?,card_payment_fee_charged
Why did I have to pay extra because I paid with my card?,card_payment_fee_charged
I want to see what this fee is on my card payment.,card_payment_fee_charged
Let me know when you charge extra for payments please. I just checked the app earlier when I saw that there was an additional fee on one of the payments that I wasn't warned about before.,card_payment_fee_charged
how do i avoid charges in the future,card_payment_fee_charged
An extra fee has been added to my card payment is this correct?,card_payment_fee_charged
Why was there an extra charge because I used my card to pay?,card_payment_fee_charged
Why do I have to pay extra for using my card?,card_payment_fee_charged
"Unbeknownst to me, there was an additional charge on my prior transaction. A notification of sorts should be required and explained before future payments are made.",card_payment_fee_charged
I paid with my card and was charged extra,card_payment_fee_charged
My account was charged a fee. When did you start charging extra for card payments?,card_payment_fee_charged
Explain the extra fee on my card when paying.,card_payment_fee_charged
I was charged and shouldn't have been charged when using my card!,card_payment_fee_charged
I have a fee and I don't know why,card_payment_fee_charged
I was mistakenly charged a fee for using my card.,card_payment_fee_charged
tell me why I was charged more with my card?,card_payment_fee_charged
"My card is showing a fee from when I used it, but I thought this card was supposed to be fee free?",card_payment_fee_charged
There was an extra fee when I paid with the card.,card_payment_fee_charged
I think I was wrongly charged in a recent transaction when I used my card.,card_payment_fee_charged
"I have been charged a fee, I didn't know about this fee before! When do you charge extra for card payments?",card_payment_fee_charged
I was spending cash with my card and got a fee.,card_payment_fee_charged
What are these fees i am paying?,card_payment_fee_charged
Why have I been charged a fee for card payment?,card_payment_fee_charged
How come I was charged an extra fee when paying with the card?,card_payment_fee_charged
Why is there a charged fee for debit or credit card payment?,card_payment_fee_charged
Am I getting charged for making a payment?,card_payment_fee_charged
Why do some of my payments have fees?  I don't understand.,card_payment_fee_charged
Why did I have to pay an additional amount when using my card to pay?,card_payment_fee_charged
I paid with my card and I was charged a fee,card_payment_fee_charged
There was a charge applied when I used my card.,card_payment_fee_charged
I was charged a hidden fee when I paid with card.,card_payment_fee_charged
Why does it cost more to pay with my card?,card_payment_fee_charged
Is there a place to check for fee for payments? I feel like I'm getting charged too much at times.,card_payment_fee_charged
I need to be made aware when I am being charged an extra amount for payments please. I looked over the app earlier and noticed an additional feel related to one of the payments. I was not warned about this before.,card_payment_fee_charged
Why was I charged extra when paying with card?,card_payment_fee_charged
Why am I charged a fee when using my debit or credit card?,card_payment_fee_charged
"I am getting charged fees on some payments.  Please help me understand, where are these fees disclosed?",card_payment_fee_charged
Why was the price higher when I paid with my card?,card_payment_fee_charged
I just made an order and noticed an extra fee. Why have you charged me this without informing me?,card_payment_fee_charged
I didn't know I was going to get charged to use my card.,card_payment_fee_charged
I have been charged an extra fee when buying from your store. Why is this?,card_payment_fee_charged
What is this extra fee that I got when I used my card to pay?,card_payment_fee_charged
Was I charged extra for using my card?,card_payment_fee_charged
Let me know when applying extra charges for payments. I just checked the app and saw a fee that I wasn't warned about.,card_payment_fee_charged
Why was I charged an additional fee when paying with card?,card_payment_fee_charged
Why did I get charged extra?,card_payment_fee_charged
I paid with card and I was charged a fee,card_payment_fee_charged
I made a purchase but never expected to see a fee charged for the transaction.,card_payment_fee_charged
I was charged for using my card?,card_payment_fee_charged
My card was charged more than expected.,card_payment_fee_charged
Where can I check to see if there will be a fee added to my payment? Are there specific instances that will result in a fee added?,card_payment_fee_charged
Why have i been charged a fee for using my card?,card_payment_fee_charged
Why was I charged extra using my card?,card_payment_fee_charged
How was I charged extra when I used my card to pay?,card_payment_fee_charged
When do i get charged a fee for using the card?,card_payment_fee_charged
"I see I was charged extra when I used the card.  I am not sure why, please tell me why.",card_payment_fee_charged
Why was I charged a fee for my card payment?,card_payment_fee_charged
Why was I charged an extra fee when using the card?,card_payment_fee_charged
Let me know when you charge for payments. I just checked the app and saw a fee that I wasn't warned about.,card_payment_fee_charged
What is the charge for paying with my card?,card_payment_fee_charged
I paid with my card and ended up being charged a fee.,card_payment_fee_charged
Why is there a fee on a card payment?,card_payment_fee_charged
I was unaware of the additional charge that was added onto my previous payment. A notification of extra charges would be appreciated in the future.,card_payment_fee_charged
I don't think I should have been charged a fee to use my card.,card_payment_fee_charged
A fee that shouldn't be there is there after using my card!,card_payment_fee_charged
"How do I see what fees I am supposed to be charged on my account? I've noticed fees on some transactions, but not on others. This is very confusing and I cannot find a pattern to what I am being charged?",card_payment_fee_charged
Why am I getting charged more for using my card?,card_payment_fee_charged
I see a fee that I think was charged because I paid by card.,card_payment_fee_charged
What are the fees imposed when I make a transaction?,card_payment_fee_charged
What was the extra charge for using my card?,card_payment_fee_charged
Why was a fee added to my bill when I used my card?,card_payment_fee_charged
Please tell my why I was charged a fee for using my card?,card_payment_fee_charged
How can I check how much free spending I have left? I have some big purchases coming up and want to know where I can look for any info.,card_payment_fee_charged
I was charged a fee when buying stuff with my card.,card_payment_fee_charged
I was charged an additional amount of money for making a purchase with my card,card_payment_fee_charged
What is the fee charged for using my card?,card_payment_fee_charged
I just saw a fee on my account. When do these get charged?,card_payment_fee_charged
Is it normal to get charged extra when i use my card?,card_payment_fee_charged
This fee shouldn't be there after I paid with a card.,card_payment_fee_charged
Why am I charged an extra fee on my card?,card_payment_fee_charged
Why did I get charged more for using my card?,card_payment_fee_charged
I recently bought an item using my card and I was charged an extra fee why is this?,card_payment_fee_charged
I am angry that I got charged for using my card.,card_payment_fee_charged
I wanted to know why i got an additional fee when i use my card.,card_payment_fee_charged
"Is there a fee for making a payment? If so, let me know why.",card_payment_fee_charged
Please tell me why I would have to pay a fee for a recent payment. Thanks.,card_payment_fee_charged
Why was I charged a fee for debit or credit card payment?,card_payment_fee_charged
Why was an extra charge added when I used my card?,card_payment_fee_charged
Why have I been charged a small fee to use my card?,card_payment_fee_charged
I was charged an extra fee for a card payment. I was unaware of these fees beforehand.,card_payment_fee_charged
Why is there a fee associated with card use?,card_payment_fee_charged
What is this fee showing up in my account for?,card_payment_fee_charged
I got charged for with a fee for paying with my card.,card_payment_fee_charged
Why am I being charged a fee on a card payment?,card_payment_fee_charged
Is there a  way to  get around fees,card_payment_fee_charged
I noticed an extra fee when I paid with my card.,card_payment_fee_charged
You advertise no fee when paying with a card then my statement shows a fee.,card_payment_fee_charged
"There was an extra fee when I paid with my card, why was i charged this extra fee?",card_payment_fee_charged
Why was there an additional fee on the payment I just made? I don't usually have additional fees applied to my payments.,card_payment_fee_charged
what is this extra charge with my purchase?,card_payment_fee_charged
Hello! I randomly got charged an extra fee today as i was shopping online and i have no idea why! Are there extra fees for card payments? Or am i missing something here?,card_payment_fee_charged
Please explain the extra fee when I paid with the card.,card_payment_fee_charged
When do you charge fees on accounts? I just saw a charge on my statement.,card_payment_fee_charged
After I used my card I saw I was charged a fee for using it,card_payment_fee_charged
Is there an allowance on cards?,card_payment_fee_charged
Why am I being charged a hidden fee?,card_payment_fee_charged
Can you explain why I was charged extra when I used the card?,card_payment_fee_charged
Why did I get charged a fee on my card?,card_payment_fee_charged
Do you have charges now when you pay with a card?,card_payment_fee_charged
What is the extra fee that was added when I used the card?,card_payment_fee_charged
Why am I charged a fee for using my card on some purchases?,card_payment_fee_charged
Why am I being charged a fee for using my card? If there is some print out of places that charge me can you please send me that?,card_payment_fee_charged
How can I tell if there will be a fee added to my payment or not?,card_payment_fee_charged
You promised no fees but now I've got one. What the hell!?,card_payment_fee_charged
How do I know which payments I make will have additional fees? Where can I find this information online?,card_payment_fee_charged
There's a payment with my card that I didn't perform. I don't know that name shown.,card_payment_not_recognised
My statement indicates I made a payment to an unfamiliar merchant.,card_payment_not_recognised
"There's a payment with my card that I definitely didn't do myself, never seen that name before.",card_payment_not_recognised
Help! In the app there is a payment that I don't remember.,card_payment_not_recognised
I don't understand where this charge came from.,card_payment_not_recognised
there is a charge i dont recognize,card_payment_not_recognised
"I need to figure out what these charges are on my account. They've been coming out for a couple of days. Can i get all of this money back? Also, I need to freeze my card.",card_payment_not_recognised
Someone might have access to my card!  There are some strange payments showing up on my account.  What do I do?,card_payment_not_recognised
"There are a couple payments with my card shown in the app that i really didn't make myself. What's going on with this, does someone has access to my card?!",card_payment_not_recognised
I'm using the app and I noticed a payment that I didn't make.,card_payment_not_recognised
"A strange card payment, I do not recognize it.",card_payment_not_recognised
They is a payment I don't recognize on my statement.,card_payment_not_recognised
I have an unusual payment in my statement,card_payment_not_recognised
I do not recognize the card payment.,card_payment_not_recognised
Hi something is going on with the app.  I see some payments I didn't make?,card_payment_not_recognised
"If I see a payment in the app that I don't recognize, what should I do?",card_payment_not_recognised
I do not recognise the card payment.,card_payment_not_recognised
"There are a couple payments with my card shown in the app that i really didn't make myself. What's happenning with this, does someone has access to my card?!",card_payment_not_recognised
Just today there was a purchase on my card that wasn't done by me. Can this be reversed and my card be frozen? I can't have this continue!,card_payment_not_recognised
I need some help now please! There are some transactions on my account that I do not remember purchasing. Can they be reversed? Can you please cancel or freeze my card so I don't keep getting charged?!,card_payment_not_recognised
my statement contains an unknown payment,card_payment_not_recognised
I don't recognize what this payment on my statement would be for.,card_payment_not_recognised
There has been a payment  in the App that has not be done by me.,card_payment_not_recognised
I don't recognize a purchase that was made with my card.,card_payment_not_recognised
I'm checking the app and I see a payment that's not mine.,card_payment_not_recognised
I have a charge for something I didn't buy.,card_payment_not_recognised
A payment on my statement is wrong.,card_payment_not_recognised
There's a payment that isn't mine on my app,card_payment_not_recognised
What is this strange payment in my account?,card_payment_not_recognised
I'm not sure where this charge came from.,card_payment_not_recognised
I looked at my statement and found a payment I and found a mistake.,card_payment_not_recognised
A payment in my account was made by someone I don't know,card_payment_not_recognised
"I don't recognize this payment on my app, I am sure I didn't spend any money there.",card_payment_not_recognised
There are a couple of payments with my card shown in the app that in reality I didn't make. Maybe someone has access to my card?Can you check whats the issue ?,card_payment_not_recognised
There is payment showing that I didn't do.,card_payment_not_recognised
Payment I didn't do.,card_payment_not_recognised
Why is there a random payment in my statement?,card_payment_not_recognised
"Hi, there is a suspicious payment from my card. I definitely do not know who this is or who could have made this payment.",card_payment_not_recognised
A payment I didn't do shows in my app,card_payment_not_recognised
There is  a charge I don't recognize.,card_payment_not_recognised
I'm noticing a payment/purchase at a company that I don't recognise.,card_payment_not_recognised
There seems to be a couple of payments listed in the app I know weren't made by me. Is there a possibility someone has access to my card? Can you find out what's going on?,card_payment_not_recognised
I need to freeze my card as soon as possible. I just checked my account and saw that there have been several payments that I don't recognize over the course of a few days. Can we investigate and get my money back?,card_payment_not_recognised
There are some charges that I don't recognize.  It happened days ago.  Can I get these charges back?  Should I cancel my card?,card_payment_not_recognised
Please help.  There is a payment in the app that isn't mine.,card_payment_not_recognised
I am seeing in the App a payment that its not mine,card_payment_not_recognised
There's a payment in the app I don't recognize.,card_payment_not_recognised
"Hello, i just checked my statement and there seems to be a payment from my card that I have never seen before.",card_payment_not_recognised
There is a card payment I'm not familiar with.,card_payment_not_recognised
There is a strange payment on my card and I don't know what to do.,card_payment_not_recognised
Is it possible someone has access to my card? I noticed that there are a couple of payments in the app I'm sure I did not make. Can you find out what's going on here?,card_payment_not_recognised
There are some card payments that I haven't done myself. What is going on with my card and does somebody else have access to my card?,card_payment_not_recognised
I have a payment in my statement that is off,card_payment_not_recognised
I did not do this payment,card_payment_not_recognised
I've never been to that store.  That's a fraudulent charge.,card_payment_not_recognised
"There are charges on my card from the past few day I am pretty sure I didnt make, can you please freeze it for me? How do I get my money returned since it wasnt me?",card_payment_not_recognised
I have a payment I didnt make on my account,card_payment_not_recognised
There were a couple of payments that I have noticed on my account with my card that I didn't make. Is it possible that somebody else has my card information?,card_payment_not_recognised
There is an unauthorized payment in my statement.,card_payment_not_recognised
"There are a couple payments with my card shown in the app that i really make myself. What's going on with this, maybe someone has access to my card?!",card_payment_not_recognised
I don't recognize this payment at all!  Help!,card_payment_not_recognised
There is a record of payment I never submitted on the app.,card_payment_not_recognised
I just looked over my statement and I don't recognize the name of a card payment.,card_payment_not_recognised
I didn't make a payment at this business.,card_payment_not_recognised
There is a payment on my card that I do not recognize.  I've never seen the name on the transaction before.,card_payment_not_recognised
Why do I have a strange payment on my statement?,card_payment_not_recognised
i didnt do this charge,card_payment_not_recognised
I did not charge my account for that transaction.  That's an error.,card_payment_not_recognised
There is a payment that is not mine in the App.,card_payment_not_recognised
I see an unfamiliar payment on my statement.,card_payment_not_recognised
Why is this payment on my app,card_payment_not_recognised
There is a payment I don't recognize,card_payment_not_recognised
This card payment isn't is recognition.,card_payment_not_recognised
why do I have an unknown payment?,card_payment_not_recognised
Payment I did not make.,card_payment_not_recognised
"I just saw some charges on my card from the past days that I dont recognize, I need to freeze the card asap! Will I be able to get my money back?",card_payment_not_recognised
There are a couple of payments with my card shown in the app that I really didn't make myself. What's going on with this?,card_payment_not_recognised
Why is there a payment I didn't do in my app?,card_payment_not_recognised
I have a payment that I didn't make.,card_payment_not_recognised
The app is showing a payment I never made.,card_payment_not_recognised
I checked the app and there is a payment that I don't recognize.,card_payment_not_recognised
How do I find out how or where this transaction on my account came from?,card_payment_not_recognised
I need to figure out who has access to my card there are some payments I didn't make that are showing on the app.  Could you please help?,card_payment_not_recognised
There is a strange payment on my card.,card_payment_not_recognised
I've got charges on my account I did not authorize. Can I get this money back from the last couple of days that it's been coming out? I also need to freeze my card.,card_payment_not_recognised
There is a payment made with my card that I don't recognize at all.,card_payment_not_recognised
I saw a payment come out of my account for a merchant I don't remember.,card_payment_not_recognised
There's a payment with my card that I definitely didn't create. I don't know anyone by that name.,card_payment_not_recognised
The App shows a fraudulent payment made on my account.,card_payment_not_recognised
There's a payment in my history I don't recognize,card_payment_not_recognised
There is a payment on my card that I do not recognize.,card_payment_not_recognised
My app shows a payment I didn't make,card_payment_not_recognised
I don't know if I made this payment on my card.,card_payment_not_recognised
After looking at the app I noticed a couple of payments I know I did not make. Is it possible someone has accessed my card? What is actually going on?,card_payment_not_recognised
I do not recongize a payment in my account.,card_payment_not_recognised
A payment shows up on the app that I never made.,card_payment_not_recognised
I swear that there are 2 payments on the app that I didn't make.  Could my card me stolen?  Please advise what I should do.,card_payment_not_recognised
Is there any way to know how the transaction got on my account?,card_payment_not_recognised
I did not make this payment that I see in the App.,card_payment_not_recognised
I have a card payment I didn't make,card_payment_not_recognised
i disagree with a charge,card_payment_not_recognised
I didn't make this payment!,card_payment_not_recognised
There is a payment in the app I did not make,card_payment_not_recognised
There is a vendor name I don't recognize on a payment from my account. I don't think I made this payment.,card_payment_not_recognised
I don't think I made this payment that is showing up,card_payment_not_recognised
I think there's a purchase at a store that I didn't go to.,card_payment_not_recognised
Have a payment that I haven't done.,card_payment_not_recognised
There was a purchase on my card recently to a name that I don't recognize at all. What can be done about this? I need my money back.,card_payment_not_recognised
"One of my card payments, I don't recognise the name of the merchant.",card_payment_not_recognised
"Hello, I noticed there is a payment from my card to a business that I am not familiar with. I definitely did not make this payment.",card_payment_not_recognised
I do not recognise this card payment.,card_payment_not_recognised
I have a card payment that I don't recognize. What should I do?,card_payment_not_recognised
There are a couple payments with my card shown that I'm not responsible for. What is going on? Maybe someone has access to my account.,card_payment_not_recognised
There is a payment with my card which i definitely did not do.,card_payment_not_recognised
My app is displaying a payment I didn't make,card_payment_not_recognised
I just checked my account on the App and there is a payment on there that I did not make.,card_payment_not_recognised
Could you please put a freeze on my card?  There are some payments on it that I don't know where they came from.,card_payment_not_recognised
In the App I see a payment that is not mine.,card_payment_not_recognised
There is a payment with my card which i definitely did not make by me .Never seen that it before.,card_payment_not_recognised
I didn't make this payment and it's on my app,card_payment_not_recognised
Why is there an uknown charge showing on my account?,card_payment_not_recognised
I think that there is a payment on my card that I did not authorize.  I don't recognize the name attached to the transaction.,card_payment_not_recognised
I don't think I made this transaction on my statement,card_payment_not_recognised
There is a weird payment in my statement.,card_payment_not_recognised
A random charge got added to my card,card_payment_not_recognised
I need to freeze my card. There are charges on there that i did not authorize. They've been coming out for a couple of days. Can i get this money back?,card_payment_not_recognised
I see a strange payment in my account.,card_payment_not_recognised
where is my unknown payment from?,card_payment_not_recognised
I have just read my statement and there is a payment I don't recognise.,card_payment_not_recognised
There's a card payment I didn't make,card_payment_not_recognised
There are a couple payments with my card displayed in the app which I didn't make. What is happening? Maybe someone has access to my card.,card_payment_not_recognised
I'm worried that my card has been compromised because I see a payment that I didn't make.,card_payment_not_recognised
I didn't do a payment and I have it now.,card_payment_not_recognised
how do i dispute a payment I didnt make,card_payment_not_recognised
There is a payment in the app that I did not approve,card_payment_not_recognised
I don't recognize a charge on my statement.,card_payment_not_recognised
There is a strange card payment I don't recognise.,card_payment_not_recognised
I believe there is a mistake because a payment I didn't make shows in my app.,card_payment_not_recognised
There are a couple payments with my card in the app I see that I didn't create. What is happening? Maybe someone gained access to my account.,card_payment_not_recognised
I'm not recognizing the card payment.,card_payment_not_recognised
There's a card payment with a name I don't recognize,card_payment_not_recognised
There is a payment done with my card which i definitely did not do.Never seen that name before.,card_payment_not_recognised
Why is there a payment I didn't do?,card_payment_not_recognised
Someone else accessed my account and made a payment.,card_payment_not_recognised
I have an odd payment in my statement,card_payment_not_recognised
There is a fraudulent payment!,card_payment_not_recognised
Why is there an unknown card payment?,card_payment_not_recognised
I don't recognize this payment,card_payment_not_recognised
I need to know where this charge is coming from?,card_payment_not_recognised
I see a payment on my statement for  a place I didn't make a purchase at.,card_payment_not_recognised
There is an odd payment in my statement,card_payment_not_recognised
There are a few payments in the app that I didn't make! Does someone else have my card?  What should I do?,card_payment_not_recognised
I need help with some transactions in my account that I dont recognize or remember purchasing. Im not sure if the name is just different or what. Should my card be put on hold while the issue gets figured out to be safe or is it ok?,card_payment_not_recognised
I have a confusing payment appear on my statement and I don't recognise it!,card_payment_not_recognised
My statement has a payment that I do not recall making,card_payment_not_recognised
I think my card is being used by someone else to make purchases that I didn't authorize! I checked my account and see that there have been quite a few purchases over the last two days that I have no idea where they came from. We need to freeze my card now! And I need to find a way to get my money back.,card_payment_not_recognised
"What is this card payment, I do not recognize it.",card_payment_not_recognised
I didn't make a payment that shows in my app.,card_payment_not_recognised
What do I do if I see a transaction on my card that I don't recall making?,card_payment_not_recognised
There's a payment in the app that I didn't authorize.,card_payment_not_recognised
I have a charge I did not make.,card_payment_not_recognised
on my statement there is a payment that I don't recognise,card_payment_not_recognised
I need to cancel my card.  There are a few charges from a couple days ago that I didn't make.  Can I get credit for these charges?,card_payment_not_recognised
It is listed in my app that I made a payment which I did not actually make,card_payment_not_recognised
i dont recognize a charge on my card,card_payment_not_recognised
There are a couple of payments with my card shown in the app that I really didn't make myself. Why is it happened?,card_payment_not_recognised
A payment that I didn't make appears in my app.,card_payment_not_recognised
There is a card payment that I'm not recognizing.,card_payment_not_recognised
"Last Saturday, I was charged extra for the exchange rate on my payment. Is something wrong?",card_payment_wrong_exchange_rate
"Hi, I am disappointed to see such a bad exchange rate and hope you can assist me. Would you be able to confirm the official interbank exchange rate for me?",card_payment_wrong_exchange_rate
I think the currency exchange that's been applied is wrong.,card_payment_wrong_exchange_rate
The exchange rate I was charged for a purchase was not right.,card_payment_wrong_exchange_rate
Can you please explain why the exchange rate for the item I bought is wrong?,card_payment_wrong_exchange_rate
I think something went wrong with my exchange between Russian Ruble and UK pounds. I was overcharged during the swap.,card_payment_wrong_exchange_rate
My payment has an incorrect exchange rate.,card_payment_wrong_exchange_rate
my exchange rate looks wrong for my last payment,card_payment_wrong_exchange_rate
The exchange rate you are using is bad.This can't be the official interbank exchange rate.,card_payment_wrong_exchange_rate
I was charged the wing amount for an item.,card_payment_wrong_exchange_rate
the exchange rate on my payment was wrong,card_payment_wrong_exchange_rate
Why is the exchange rate terrible?  That can't be close to the actual interbank rate.,card_payment_wrong_exchange_rate
An incorrect exchange rate was applied to an item I bought.,card_payment_wrong_exchange_rate
The exchange rate was incorrect for an item I bought.,card_payment_wrong_exchange_rate
The exchange rate on my payment doesn't look right,card_payment_wrong_exchange_rate
"I just saw the exchange rate you use, but it's so bad that I can't believe that it's the official interbank exchange rate! Is this truly the official interbank exchange rate?",card_payment_wrong_exchange_rate
